DateTime,MaxTemp,AvgWind,AvgHumidity,AvgPressure,Condition
09.05.2015,20,22,68,1015,Sunny
08.05.2015,17,17,87,1015,Partly cloudy
07.05.2015,24,8,66,1012,Sunny
06.05.2015,23,12,59,1014,Sunny
05.05.2015,22,7,54,1015,Sunny
04.05.2015,21,10,67,1017,Sunny
03.05.2015,18,11,80,1013,Partly cloudy
02.05.2015,20,10,64,1013,Partly cloudy
01.05.2015,17,7,82,1015,Partly cloudy
30.04.2015,16,16,80,1017,Partly cloudy
29.04.2015,20,12,69,1011,Sunny
28.04.2015,17,12,71,1015,Partly cloudy
27.04.2015,19,10,64,1014,Sunny
26.04.2015,17,10,72,1016,Sunny
25.04.2015,17,10,60,1019,Cloudy
24.04.2015,15,11,56,1021,Sunny
23.04.2015,11,10,60,1023,Partly cloudy
22.04.2015,9,16,73,1018,Heavy rain
21.04.2015,11,20,68,1015,Partly cloudy
20.04.2015,12,12,57,1014,Sunny
18.04.2015,20,26,63,1012,Sunny
17.04.2015,19,22,62,1017,Sunny
16.04.2015,17,11,59,1021,Sunny
15.04.2015,16,16,70,1012,Partly cloudy
14.04.2015,15,13,73,1012,Partly cloudy
13.04.2015,17,13,67,1013,Sunny
12.04.2015,15,4,59,1023,Sunny
11.04.2015,13,9,58,1024,Sunny
10.04.2015,11,29,58,1025,Sunny
08.04.2015,10,24,66,1017,Sunny
06.04.2015,16,14,72,1008,Partly cloudy
05.04.2015,12,8,49,1015,Cloudy
04.04.2015,10,14,51,1017,Sunny
03.04.2015,13,19,55,1012,Sunny
02.04.2015,12,20,62,1014,Sunny
01.04.2015,17,17,75,1008,Sunny
30.03.2015,14,11,82,1009,Partly cloudy
29.03.2015,13,12,87,1008,Cloudy
28.03.2015,14,11,83,1004,Partly cloudy
27.03.2015,18,8,76,1008,Partly cloudy
26.03.2015,17,5,62,1017,Sunny
25.03.2015,14,12,66,1020,Sunny
24.03.2015,11,17,77,1022,Sunny
23.03.2015,12,12,74,1019,Partly cloudy
22.03.2015,11,14,65,1020,Sunny
18.03.2015,11,13,69,1017,Partly cloudy
16.03.2015,10,15,74,1019,Cloudy
15.03.2015,10,16,73,1016,Cloudy
13.03.2015,11,19,78,1014,Cloudy
12.03.2015,11,16,77,1013,Partly cloudy
09.03.2015,9,28,82,1023,Cloudy
06.03.2015,15,13,62,1019,Partly cloudy
04.03.2015,9,14,63,1027,Sunny
02.03.2015,11,10,80,1017,Sunny
28.02.2015,11,11,87,1012,Partly cloudy
27.02.2015,15,16,68,1013,Partly cloudy
26.02.2015,14,13,70,1019,Sunny
25.02.2015,13,9,78,1010,Partly cloudy
24.02.2015,12,12,83,1008,Cloudy
22.02.2015,10,13,61,1017,Sunny
21.02.2015,7,15,74,1020,Sunny
19.02.2015,4,33,75,1025,Cloudy
08.02.2015,7,13,83,1007,Partly cloudy
06.02.2015,15,14,69,1010,Sunny
05.02.2015,14,15,68,1016,Sunny
04.02.2015,12,16,71,1016,Sunny
03.02.2015,11,22,78,1007,Sunny
01.02.2015,18,42,65,995,Sunny
30.01.2015,13,23,72,1004,Sunny
29.01.2015,10,12,84,1010,Cloudy
27.01.2015,12,15,86,1014,Cloudy
26.01.2015,10,16,82,1018,Partly cloudy
25.01.2015,13,16,69,1013,Partly cloudy
24.01.2015,13,15,73,1009,Partly cloudy
23.01.2015,15,17,66,1015,Sunny
22.01.2015,14,11,70,1020,Sunny
21.01.2015,14,8,66,1019,Sunny
20.01.2015,14,15,74,1018,Sunny
19.01.2015,12,17,67,1020,Sunny
18.01.2015,11,14,63,1026,Sunny
17.01.2015,9,6,72,1027,Sunny
15.01.2015,10,12,79,1018,Sunny
14.01.2015,10,10,82,1021,Sunny
13.01.2015,8,33,73,1026,Sunny
11.01.2015,11,30,78,1015,Sunny
10.01.2015,8,31,81,1016,Partly cloudy
09.01.2015,4,21,74,1032,Partly cloudy
08.01.2015,-1,23,76,1038,Cloudy
07.01.2015,3,41,78,1028,Blizzard
05.01.2015,5,24,73,1015,Cloudy
04.01.2015,9,25,75,1014,Partly cloudy
03.01.2015,6,15,77,1024,Sunny
02.01.2015,4,21,76,1028,Sunny
28.12.2014,11,14,67,1014,Partly cloudy
27.12.2014,10,18,83,1009,Partly cloudy
26.12.2014,13,19,75,1014,Partly cloudy
25.12.2014,14,19,64,1021,Sunny
24.12.2014,13,22,70,1023,Sunny
23.12.2014,11,28,69,1022,Sunny
22.12.2014,8,20,64,1027,Sunny
21.12.2014,12,21,76,1019,Sunny
20.12.2014,12,16,78,1020,Partly cloudy
19.12.2014,11,5,82,1022,Sunny
18.12.2014,13,15,85,1016,Cloudy
17.12.2014,14,21,68,1017,Partly cloudy
16.12.2014,12,8,72,1023,Partly cloudy
15.12.2014,11,2,80,1025,Sunny
14.12.2014,11,9,82,1025,Sunny
13.12.2014,11,21,78,1025,Sunny
11.12.2014,13,9,83,1019,Partly cloudy
09.12.2014,14,13,83,1006,Partly cloudy
08.12.2014,14,16,82,1011,Partly cloudy
07.12.2014,14,8,83,1015,Sunny
06.12.2014,13,12,89,1018,Cloudy
05.12.2014,13,9,89,1021,Cloudy
03.12.2014,16,16,82,1019,Partly cloudy
02.12.2014,12,19,87,1017,Partly cloudy
29.11.2014,14,12,73,1023,Cloudy
28.11.2014,11,8,73,1024,Sunny
26.11.2014,9,36,81,1022,Cloudy
25.11.2014,10,39,80,1022,Cloudy
20.11.2014,16,19,79,1014,Partly cloudy
18.11.2014,18,10,77,1019,Sunny
16.11.2014,15,19,85,1017,Partly cloudy
13.11.2014,16,13,88,1013,Partly cloudy
12.11.2014,17,13,88,1017,Partly cloudy
11.11.2014,17,15,86,1022,Sunny
10.11.2014,17,7,79,1021,Sunny
09.11.2014,17,8,59,1017,Cloudy
08.11.2014,18,6,59,1017,Sunny
07.11.2014,18,7,72,1021,Sunny
06.11.2014,17,11,68,1024,Sunny
05.11.2014,16,6,56,1022,Sunny
04.11.2014,14,15,62,1022,Sunny
03.11.2014,12,25,68,1025,Sunny
02.11.2014,13,23,73,1024,Partly cloudy
01.11.2014,13,29,76,1023,Partly cloudy
29.10.2014,17,21,86,1018,Cloudy
26.10.2014,16,18,84,1017,Partly cloudy
25.10.2014,19,16,76,1011,Sunny
24.10.2014,20,22,73,1011,Sunny
23.10.2014,23,18,63,1005,Partly cloudy
22.10.2014,21,20,55,1009,Sunny
21.10.2014,19,12,53,1013,Sunny
20.10.2014,15,8,59,1022,Sunny
19.10.2014,16,26,69,1027,Partly cloudy
18.10.2014,20,26,77,1017,Partly cloudy
17.10.2014,20,26,77,1017,Partly cloudy
16.10.2014,22,25,72,1013,Partly cloudy
15.10.2014,20,8,78,1015,Sunny
14.10.2014,20,11,80,1015,Sunny
13.10.2014,19,12,78,1017,Partly cloudy
12.10.2014,19,17,75,1017,Partly cloudy
09.10.2014,20,31,79,1021,Partly cloudy
08.10.2014,20,26,82,1021,Sunny
07.10.2014,21,11,75,1021,Sunny
06.10.2014,20,14,73,1022,Partly cloudy
05.10.2014,19,25,74,1019,Cloudy
02.10.2014,21,32,75,1022,Partly cloudy
01.10.2014,22,17,61,1022,Sunny
30.09.2014,20,15,65,1024,Sunny
29.09.2014,20,28,69,1027,Sunny
26.09.2014,22,21,64,1012,Sunny
25.09.2014,20,9,56,1017,Sunny
24.09.2014,19,9,54,1018,Sunny
23.09.2014,25,25,72,1007,Partly cloudy
22.09.2014,24,10,66,1010,Sunny
21.09.2014,21,9,62,1015,Cloudy
20.09.2014,22,14,63,1020,Sunny
19.09.2014,22,22,67,1020,Sunny
18.09.2014,22,22,73,1016,Cloudy
17.09.2014,23,31,74,1012,Partly cloudy
16.09.2014,24,26,73,1012,Partly cloudy
15.09.2014,25,24,73,1013,Sunny
14.09.2014,25,22,75,1013,Partly cloudy
13.09.2014,25,16,68,1013,Partly cloudy
12.09.2014,25,17,73,1015,Sunny
11.09.2014,26,22,66,1014,Sunny
10.09.2014,26,20,63,1013,Sunny
09.09.2014,26,14,65,1014,Sunny
08.09.2014,24,15,72,1013,Partly cloudy
07.09.2014,26,13,74,1009,Sunny
06.09.2014,26,16,83,1006,Partly cloudy
04.09.2014,27,16,79,1009,Sunny
03.09.2014,27,14,74,1008,Sunny
02.09.2014,26,14,77,1008,Sunny
01.09.2014,25,18,75,1009,Partly cloudy
31.08.2014,25,31,73,1012,Partly cloudy
30.08.2014,25,37,72,1016,Partly cloudy
29.08.2014,25,39,67,1017,Sunny
28.08.2014,27,26,73,1011,Sunny
27.08.2014,27,14,76,1010,Sunny
26.08.2014,27,28,70,1013,Sunny
25.08.2014,26,30,75,1014,Partly cloudy
24.08.2014,27,12,74,1011,Sunny
23.08.2014,28,26,72,1014,Sunny
22.08.2014,29,13,67,1014,Sunny
21.08.2014,27,9,76,1015,Sunny
20.08.2014,27,18,74,1016,Sunny
19.08.2014,26,29,67,1015,Sunny
18.08.2014,24,35,75,1012,Partly cloudy
17.08.2014,28,26,79,1006,Sunny
16.08.2014,29,12,68,1008,Sunny
15.08.2014,28,7,75,1009,Sunny
14.08.2014,29,19,76,1010,Sunny
13.08.2014,29,26,71,1012,Sunny
12.08.2014,29,20,70,1012,Sunny
11.08.2014,29,21,70,1013,Sunny
10.08.2014,29,18,69,1014,Sunny
09.08.2014,27,17,64,1013,Partly cloudy
08.08.2014,26,13,71,1010,Sunny
07.08.2014,28,19,72,1006,Sunny
06.08.2014,29,28,67,1006,Sunny
05.08.2014,29,19,71,1007,Sunny
04.08.2014,28,14,73,1007,Sunny
03.08.2014,27,10,75,1008,Partly cloudy
01.08.2014,27,25,77,1004,Sunny
31.07.2014,28,20,69,1008,Sunny
30.07.2014,27,20,79,1010,Sunny
29.07.2014,28,18,80,1009,Sunny
28.07.2014,28,16,78,1011,Sunny
27.07.2014,28,14,76,1012,Sunny
26.07.2014,27,19,77,1010,Sunny
25.07.2014,27,20,75,1009,Sunny
24.07.2014,26,11,76,1007,Sunny
23.07.2014,27,11,75,1005,Sunny
22.07.2014,28,17,64,1008,Sunny
21.07.2014,27,13,71,1011,Sunny
20.07.2014,26,19,74,1012,Sunny
19.07.2014,25,18,75,1010,Sunny
18.07.2014,26,9,70,1011,Sunny
17.07.2014,26,12,71,1011,Sunny
16.07.2014,25,25,76,1009,Partly cloudy
15.07.2014,26,22,73,1008,Sunny
14.07.2014,26,20,66,1011,Sunny
13.07.2014,26,12,71,1012,Sunny
12.07.2014,26,7,69,1007,Sunny
11.07.2014,28,14,59,1003,Sunny
10.07.2014,26,8,71,1006,Sunny
09.07.2014,27,20,66,1007,Sunny
08.07.2014,27,21,71,1013,Sunny
07.07.2014,26,26,68,1014,Sunny
06.07.2014,25,23,69,1014,Sunny
05.07.2014,25,26,65,1014,Sunny
04.07.2014,23,27,70,1015,Sunny
03.07.2014,24,23,71,1017,Sunny
02.07.2014,24,25,72,1020,Sunny
01.07.2014,24,14,76,1014,Sunny
30.06.2014,24,21,76,1012,Sunny
29.06.2014,23,31,71,1016,Sunny
28.06.2014,22,36,72,1017,Sunny
27.06.2014,26,27,70,1014,Partly cloudy
26.06.2014,28,19,63,1011,Sunny
25.06.2014,25,11,60,1012,Sunny
24.06.2014,25,12,59,1016,Sunny
23.06.2014,24,11,59,1020,Sunny
22.06.2014,23,9,62,1018,Sunny
21.06.2014,23,15,66,1012,Sunny
20.06.2014,22,16,69,1005,Sunny
19.06.2014,25,12,80,1008,Sunny
18.06.2014,25,15,76,1013,Sunny
17.06.2014,25,8,72,1014,Sunny
16.06.2014,24,14,78,1014,Sunny
15.06.2014,24,19,77,1011,Sunny
14.06.2014,25,11,70,1009,Sunny
13.06.2014,23,6,70,1012,Sunny
12.06.2014,22,16,73,1015,Sunny
11.06.2014,23,12,76,1014,Sunny
10.06.2014,24,20,78,1014,Sunny
09.06.2014,23,21,80,1014,Sunny
08.06.2014,23,15,79,1013,Sunny
07.06.2014,22,12,83,1010,Sunny
05.06.2014,20,14,83,1007,Partly cloudy
04.06.2014,23,21,78,1007,Partly cloudy
03.06.2014,21,11,72,1014,Sunny
02.06.2014,21,10,69,1012,Partly cloudy
01.06.2014,21,7,71,1010,Partly cloudy
31.05.2014,20,22,77,1007,Cloudy
30.05.2014,23,22,68,1005,Sunny
29.05.2014,24,11,66,1008,Sunny
28.05.2014,22,9,69,1009,Sunny
27.05.2014,22,6,69,1010,Sunny
26.05.2014,21,5,73,1013,Sunny
25.05.2014,21,5,77,1015,Sunny
24.05.2014,20,6,82,1014,Sunny
23.05.2014,19,11,80,1013,Sunny
22.05.2014,20,16,80,1015,Sunny
21.05.2014,20,18,71,1017,Sunny
20.05.2014,20,22,65,1017,Sunny
19.05.2014,19,9,69,1019,Sunny
18.05.2014,18,9,68,1018,Sunny
17.05.2014,19,11,65,1015,Sunny
16.05.2014,19,10,65,1010,Sunny
15.05.2014,19,25,67,1005,Sunny
14.05.2014,23,17,65,1008,Sunny
13.05.2014,18,17,79,1015,Sunny
12.05.2014,20,13,68,1013,Sunny
11.05.2014,17,7,83,1014,Cloudy
08.05.2014,16,29,76,1015,Sunny
07.05.2014,15,29,73,1021,Sunny
06.05.2014,16,30,79,1020,Cloudy
05.05.2014,17,18,83,1009,Sunny
04.05.2014,18,12,77,1004,Partly cloudy
03.05.2014,18,10,74,1010,Sunny
02.05.2014,17,10,77,1010,Sunny
01.05.2014,16,12,75,1009,Partly cloudy
30.04.2014,16,22,74,1007,Partly cloudy
29.04.2014,16,14,81,1008,Partly cloudy
28.04.2014,15,5,86,1006,Cloudy
27.04.2014,16,14,86,1010,Partly cloudy
26.04.2014,15,13,86,1011,Cloudy
25.04.2014,16,13,86,1008,Sunny
24.04.2014,18,22,70,1010,Sunny
23.04.2014,18,10,74,1017,Partly cloudy
22.04.2014,18,7,67,1014,Sunny
21.04.2014,15,9,75,1015,Sunny
20.04.2014,16,14,70,1014,Partly cloudy
19.04.2014,15,20,66,1012,Partly cloudy
18.04.2014,16,20,76,1005,Partly cloudy
17.04.2014,17,14,73,1009,Partly cloudy
16.04.2014,17,12,60,1011,Sunny
15.04.2014,16,9,62,1012,Sunny
14.04.2014,14,5,73,1016,Sunny
13.04.2014,13,9,70,1016,Sunny
12.04.2014,11,7,80,1017,Sunny
11.04.2014,12,7,84,1014,Sunny
10.04.2014,14,15,77,1010,Sunny
09.04.2014,14,8,70,1014,Sunny
08.04.2014,13,7,74,1017,Sunny
07.04.2014,11,22,80,1015,Partly cloudy
05.04.2014,15,11,64,1014,Partly cloudy
04.04.2014,16,14,65,1014,Sunny
03.04.2014,13,17,78,1017,Sunny
02.04.2014,13,18,81,1014,Sunny
01.04.2014,14,13,63,1010,Sunny
31.03.2014,12,5,58,1014,Sunny
30.03.2014,9,21,55,1022,Sunny
29.03.2014,12,25,75,1017,Sunny
28.03.2014,15,12,75,1010,Sunny
27.03.2014,14,12,74,1016,Partly cloudy
26.03.2014,12,16,71,1014,Partly cloudy
24.03.2014,13,16,73,1013,Partly cloudy
23.03.2014,14,7,71,1014,Sunny
22.03.2014,14,8,71,1018,Sunny
21.03.2014,14,20,67,1024,Sunny
20.03.2014,12,13,77,1023,Sunny
19.03.2014,16,19,57,1016,Sunny
18.03.2014,13,11,69,1018,Sunny
17.03.2014,11,10,83,1014,Sunny
16.03.2014,10,21,86,1010,Partly cloudy
15.03.2014,12,15,60,1016,Sunny
14.03.2014,10,4,68,1025,Sunny
13.03.2014,9,20,68,1026,Sunny
12.03.2014,10,22,72,1021,Sunny
07.03.2014,12,24,81,1019,Sunny
06.03.2014,12,15,77,1014,Sunny
05.03.2014,12,12,79,1007,Partly cloudy
04.03.2014,12,17,75,1002,Partly cloudy
03.03.2014,13,16,72,1001,Sunny
02.03.2014,12,16,80,1003,Partly cloudy
01.03.2014,10,9,73,1013,Partly cloudy
28.02.2014,11,7,68,1019,Sunny
27.02.2014,8,5,72,1024,Partly cloudy
26.02.2014,6,11,77,1024,Cloudy
24.02.2014,9,21,86,1017,Cloudy
23.02.2014,10,9,82,1016,Partly cloudy
21.02.2014,13,12,84,1015,Partly cloudy
20.02.2014,14,19,70,1018,Sunny
19.02.2014,12,12,81,1023,Sunny
18.02.2014,13,17,75,1023,Sunny
17.02.2014,13,19,66,1020,Sunny
16.02.2014,10,9,81,1021,Sunny
14.02.2014,11,10,89,1009,Partly cloudy
13.02.2014,13,9,72,1012,Sunny
12.02.2014,13,10,68,1015,Partly cloudy
11.02.2014,12,11,76,1018,Sunny
10.02.2014,13,27,77,1013,Sunny
09.02.2014,13,28,77,1014,Partly cloudy
08.02.2014,13,22,74,1018,Partly cloudy
07.02.2014,9,6,77,1020,Sunny
06.02.2014,7,9,83,1019,Sunny
05.02.2014,8,15,82,1023,Sunny
03.02.2014,8,34,72,1022,Sunny
02.02.2014,9,35,74,1022,Sunny
01.02.2014,7,36,80,1030,Partly cloudy
31.01.2014,5,32,79,1032,Cloudy
30.01.2014,3,23,82,1028,Cloudy
28.01.2014,8,21,85,1005,Partly cloudy
26.01.2014,12,15,80,999,Sunny
25.01.2014,14,20,73,1005,Partly cloudy
24.01.2014,11,9,85,1016,Partly cloudy
23.01.2014,12,13,84,1017,Partly cloudy
22.01.2014,13,24,82,1011,Sunny
21.01.2014,15,26,68,1011,Sunny
20.01.2014,14,22,71,1015,Sunny
19.01.2014,14,22,79,1019,Partly cloudy
18.01.2014,13,26,78,1019,Sunny
17.01.2014,12,10,85,1020,Partly cloudy
15.01.2014,13,11,68,1018,Sunny
14.01.2014,11,9,75,1020,Partly cloudy
13.01.2014,10,9,80,1021,Sunny
12.01.2014,11,15,81,1021,Sunny
11.01.2014,10,7,79,1022,Sunny
10.01.2014,11,16,63,1019,Sunny
09.01.2014,10,11,75,1022,Sunny
08.01.2014,10,20,85,1024,Sunny
07.01.2014,11,8,72,1024,Sunny
06.01.2014,11,8,66,1022,Sunny
05.01.2014,10,6,79,1023,Sunny
04.01.2014,10,9,85,1025,Partly cloudy
03.01.2014,10,9,80,1022,Partly cloudy
02.01.2014,9,14,84,1021,Partly cloudy
01.01.2014,8,16,83,1023,Cloudy
31.12.2013,7,24,82,1025,Cloudy
30.12.2013,7,24,82,1025,Cloudy
29.12.2013,10,17,84,1018,Partly cloudy
28.12.2013,12,17,67,1016,Sunny
27.12.2013,12,15,63,1018,Sunny
26.12.2013,12,14,57,1019,Sunny
25.12.2013,11,7,55,1023,Partly cloudy
24.12.2013,10,4,51,1028,Sunny
23.12.2013,8,3,62,1029,Sunny
22.12.2013,10,15,76,1034,Sunny
21.12.2013,10,12,74,1033,Sunny
20.12.2013,9,8,63,1030,Sunny
19.12.2013,8,12,72,1026,Sunny
18.12.2013,9,26,77,1028,Partly cloudy
16.12.2013,9,18,78,1031,Partly cloudy
15.12.2013,9,7,61,1030,Sunny
14.12.2013,7,16,76,1027,Sunny
12.12.2013,4,10,72,1028,Partly cloudy
09.12.2013,10,25,63,1026,Sunny
08.12.2013,7,23,53,1027,Sunny
06.12.2013,12,17,64,1015,Sunny
05.12.2013,10,12,70,1019,Sunny
04.12.2013,9,33,75,1023,Sunny
03.12.2013,9,41,69,1030,Partly cloudy
01.12.2013,13,11,59,1023,Partly cloudy
30.11.2013,11,9,64,1024,Sunny
29.11.2013,10,20,68,1021,Sunny
28.11.2013,12,22,84,1025,Cloudy
27.11.2013,15,12,80,1016,Partly cloudy
25.11.2013,16,23,79,1007,Cloudy
24.11.2013,17,14,68,1010,Sunny
23.11.2013,16,7,80,1011,Sunny
21.11.2013,18,19,68,1011,Sunny
20.11.2013,17,12,64,1016,Sunny
19.11.2013,15,10,72,1020,Sunny
18.11.2013,13,24,76,1022,Sunny
17.11.2013,12,23,74,1023,Sunny
16.11.2013,13,32,77,1024,Cloudy
15.11.2013,15,37,80,1019,Cloudy
13.11.2013,15,26,84,1021,Cloudy
12.11.2013,19,18,64,1021,Sunny
11.11.2013,18,10,56,1015,Partly cloudy
10.11.2013,17,7,58,1014,Sunny
09.11.2013,17,12,69,1019,Sunny
08.11.2013,15,12,64,1022,Sunny
07.11.2013,17,14,69,1016,Sunny
06.11.2013,20,16,61,1008,Sunny
05.11.2013,19,21,64,1012,Sunny
04.11.2013,18,15,75,1016,Sunny
03.11.2013,16,12,85,1017,Sunny
02.11.2013,16,7,83,1020,Partly cloudy
01.11.2013,16,22,84,1023,Partly cloudy
31.10.2013,17,24,83,1023,Sunny
30.10.2013,18,15,74,1018,Sunny
29.10.2013,18,8,66,1017,Sunny
28.10.2013,17,7,74,1018,Sunny
27.10.2013,16,12,81,1021,Sunny
26.10.2013,16,18,82,1023,Sunny
25.10.2013,16,20,84,1023,Sunny
24.10.2013,17,27,83,1025,Sunny
23.10.2013,18,24,79,1024,Sunny
22.10.2013,18,9,66,1022,Sunny
21.10.2013,17,5,55,1024,Sunny
20.10.2013,16,15,64,1030,Sunny
19.10.2013,16,14,68,1023,Sunny
16.10.2013,19,11,73,1008,Partly cloudy
15.10.2013,19,6,76,1018,Sunny
14.10.2013,18,17,80,1022,Partly cloudy
13.10.2013,18,23,82,1023,Sunny
12.10.2013,20,10,78,1023,Sunny
11.10.2013,20,7,67,1021,Sunny
10.10.2013,20,6,66,1019,Sunny
09.10.2013,19,16,75,1023,Sunny
08.10.2013,18,24,73,1028,Sunny
07.10.2013,16,22,67,1029,Sunny
06.10.2013,14,16,65,1027,Sunny
05.10.2013,12,24,71,1027,Partly cloudy
04.10.2013,11,30,71,1028,Partly cloudy
03.10.2013,12,32,75,1022,Cloudy
01.10.2013,23,29,70,1002,Partly cloudy
30.09.2013,24,12,72,1009,Sunny
29.09.2013,23,12,70,1014,Sunny
28.09.2013,22,11,70,1014,Sunny
27.09.2013,23,23,74,1012,Sunny
26.09.2013,25,11,58,1014,Sunny
25.09.2013,24,15,60,1015,Sunny
24.09.2013,22,17,57,1012,Partly cloudy
23.09.2013,21,15,62,1015,Sunny
22.09.2013,20,20,62,1018,Sunny
21.09.2013,21,14,53,1017,Sunny
20.09.2013,22,23,65,1013,Partly cloudy
19.09.2013,24,6,65,1006,Sunny
18.09.2013,23,16,70,1004,Partly cloudy
17.09.2013,24,13,61,1004,Sunny
16.09.2013,25,12,57,1008,Sunny
15.09.2013,24,19,54,1013,Sunny
14.09.2013,24,16,62,1014,Sunny
13.09.2013,27,12,63,1012,Sunny
12.09.2013,26,8,64,1013,Sunny
11.09.2013,26,11,61,1016,Sunny
10.09.2013,24,13,59,1018,Sunny
09.09.2013,23,20,62,1021,Sunny
08.09.2013,23,22,59,1020,Sunny
07.09.2013,25,18,55,1017,Sunny
06.09.2013,25,14,51,1014,Sunny
05.09.2013,23,14,54,1018,Sunny
04.09.2013,23,24,57,1018,Sunny
03.09.2013,26,7,59,1016,Sunny
02.09.2013,25,19,62,1017,Sunny
01.09.2013,25,23,59,1017,Sunny
31.08.2013,24,26,64,1015,Sunny
30.08.2013,25,28,75,1013,Sunny
29.08.2013,27,14,78,1011,Sunny
28.08.2013,27,13,75,1011,Sunny
27.08.2013,27,13,77,1012,Sunny
26.08.2013,28,20,72,1011,Sunny
25.08.2013,27,22,68,1011,Sunny
24.08.2013,27,20,67,1013,Sunny
23.08.2013,26,22,70,1012,Sunny
22.08.2013,27,30,71,1012,Sunny
21.08.2013,26,33,71,1013,Sunny
20.08.2013,28,28,72,1013,Sunny
19.08.2013,28,25,74,1014,Sunny
18.08.2013,26,21,70,1015,Sunny
17.08.2013,27,33,73,1014,Sunny
16.08.2013,28,31,76,1014,Sunny
15.08.2013,27,28,76,1013,Sunny
14.08.2013,28,25,71,1012,Sunny
13.08.2013,28,20,71,1013,Sunny
12.08.2013,28,19,70,1013,Sunny
11.08.2013,26,26,75,1008,Sunny
10.08.2013,28,33,70,1008,Sunny
09.08.2013,27,29,73,1013,Sunny
08.08.2013,27,25,71,1015,Sunny
07.08.2013,27,27,67,1014,Sunny
06.08.2013,27,30,66,1014,Sunny
05.08.2013,26,30,66,1016,Sunny
04.08.2013,27,20,64,1015,Sunny
03.08.2013,27,20,64,1015,Sunny
02.08.2013,26,23,73,1015,Sunny
01.08.2013,25,23,75,1013,Partly cloudy
31.07.2013,26,20,71,1009,Sunny
30.07.2013,29,10,57,1010,Sunny
29.07.2013,28,13,63,1016,Sunny
28.07.2013,26,16,66,1016,Sunny
27.07.2013,26,17,68,1013,Sunny
26.07.2013,28,16,63,1012,Sunny
25.07.2013,27,6,61,1013,Sunny
24.07.2013,28,16,61,1012,Sunny
23.07.2013,26,24,63,1012,Sunny
22.07.2013,24,29,62,1013,Sunny
21.07.2013,26,25,68,1012,Sunny
20.07.2013,26,24,69,1011,Sunny
19.07.2013,25,26,69,1015,Sunny
18.07.2013,25,30,71,1016,Sunny
17.07.2013,24,32,72,1015,Sunny
16.07.2013,25,27,71,1013,Sunny
15.07.2013,26,23,71,1012,Sunny
14.07.2013,26,17,70,1012,Sunny
13.07.2013,26,19,73,1013,Sunny
12.07.2013,26,22,71,1012,Sunny
11.07.2013,26,28,75,1009,Sunny
10.07.2013,25,30,78,1010,Sunny
09.07.2013,26,30,76,1014,Sunny
08.07.2013,27,25,74,1016,Sunny
07.07.2013,26,27,73,1014,Sunny
06.07.2013,26,31,76,1012,Sunny
05.07.2013,24,24,76,1012,Partly cloudy
04.07.2013,24,15,66,1013,Sunny
03.07.2013,24,15,57,1015,Sunny
02.07.2013,23,18,61,1016,Sunny
01.07.2013,23,23,68,1012,Partly cloudy
30.06.2013,25,14,74,1006,Sunny
29.06.2013,25,24,78,1010,Sunny
28.06.2013,25,26,83,1011,Partly cloudy
27.06.2013,26,24,75,1012,Sunny
26.06.2013,26,30,73,1012,Sunny
25.06.2013,28,21,70,1009,Sunny
24.06.2013,28,17,62,1009,Sunny
23.06.2013,26,19,63,1011,Sunny
22.06.2013,25,26,61,1014,Sunny
21.06.2013,24,30,66,1016,Sunny
20.06.2013,25,27,65,1017,Sunny
19.06.2013,25,23,66,1016,Sunny
18.06.2013,26,18,72,1016,Sunny
17.06.2013,25,14,72,1014,Sunny
16.06.2013,25,11,71,1013,Sunny
15.06.2013,24,10,74,1011,Partly cloudy
14.06.2013,23,12,76,1010,Sunny
13.06.2013,23,18,79,1008,Sunny
11.06.2013,25,13,64,1009,Sunny
10.06.2013,23,9,69,1013,Sunny
09.06.2013,22,17,76,1013,Sunny
08.06.2013,23,18,69,1011,Sunny
07.06.2013,22,7,71,1014,Sunny
06.06.2013,22,7,69,1015,Sunny
05.06.2013,23,6,69,1014,Sunny
04.06.2013,22,7,67,1011,Sunny
03.06.2013,21,14,67,1010,Sunny
02.06.2013,21,17,70,1006,Partly cloudy
01.06.2013,23,8,61,1009,Sunny
31.05.2013,25,22,61,1004,Sunny
30.05.2013,25,15,65,1004,Sunny
29.05.2013,26,22,52,1008,Partly cloudy
28.05.2013,22,11,58,1014,Sunny
27.05.2013,21,14,65,1013,Sunny
26.05.2013,25,20,61,1011,Sunny
25.05.2013,23,16,66,1011,Sunny
24.05.2013,22,31,65,1007,Sunny
23.05.2013,27,27,54,1004,Sunny
22.05.2013,23,8,62,1010,Sunny
21.05.2013,23,12,63,1013,Sunny
20.05.2013,23,10,66,1014,Sunny
19.05.2013,23,8,72,1014,Sunny
18.05.2013,22,13,72,1014,Sunny
16.05.2013,21,9,67,1012,Sunny
15.05.2013,18,9,77,1010,Sunny
14.05.2013,18,14,83,1007,Cloudy
13.05.2013,20,8,72,1004,Sunny
12.05.2013,19,7,72,1005,Sunny
11.05.2013,18,7,77,1009,Partly cloudy
10.05.2013,18,13,81,1012,Sunny
08.05.2013,19,30,80,1013,Sunny
07.05.2013,19,27,83,1016,Sunny
06.05.2013,20,22,79,1019,Sunny
05.05.2013,20,12,71,1017,Sunny
04.05.2013,19,9,78,1013,Sunny
03.05.2013,17,15,81,1013,Sunny
02.05.2013,18,23,80,1016,Sunny
